time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63658098076.0,0.0,539.3,0.0,92.0,32.0,31.0,280.0,0.0,61801.6,2018-07-03 13:01:16,2018.0,7.0,3.0,13.0,1.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,1.0,92.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658098086.0,0.0,539.2,1.0,92.0,32.0,31.0,541.0,0.0,61801.6,2018-07-03 13:01:26,2018.0,7.0,3.0,13.0,1.0,26.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,539.2,0.0,539.2,0.0,1.0,92.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658098096.0,0.0,539.2,2.0,92.0,32.0,31.0,541.0,0.0,61801.6,2018-07-03 13:01:36,2018.0,7.0,3.0,13.0,1.0,36.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.1,0.0,1078.4,0.0,1617.6000000000001,0.0,1.0,92.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658098106.0,0.0,539.1,2.0,92.0,32.0,31.0,541.0,0.0,61801.6,2018-07-03 13:01:46,2018.0,7.0,3.0,13.0,1.0,46.0,10.0,0.0,0.0,0.0,0.0,30.0,-2.0,25.0,-0.7,18.0,1078.2,0.0,2695.8,0.0,1.0,92.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658098116.0,5.0,538.4,20.0,92.0,32.0,31.0,539.0,25.0,61801.6,2018-07-03 13:01:56,2018.0,7.0,3.0,13.0,1.0,56.0,10.0,0.0,0.0,0.0,0.0,40.0,-4.0,45.0,-4.4,65.0,10768.0,13475.0,13463.8,13475.0,1.0,92.0,0.0,0.0,0.8,0.2,0,red,1.0,0.0,0.0,0.0
63658098126.0,31.0,534.0,85.0,92.0,32.0,31.0,535.0,70.0,61801.6,2018-07-03 13:02:06,2018.0,7.0,3.0,13.0,2.0,6.0,10.0,0.0,0.1,0.0,0.0,50.0,2.0,-51.0,1.2,-51.0,45390.0,37450.0,58853.8,50925.0,1.0,92.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2,green,0.8333333333333334,0.0,0.16666666666666666,0.0
63658098136.0,38.0,535.2,34.0,92.0,32.0,31.0,537.0,19.0,61801.7,2018-07-03 13:02:16,2018.0,7.0,3.0,13.0,2.0,16.0,10.0,0.0,0.1,0.0,0.09999999999854481,60.0,0.0,11.0,0.0,21.0,18196.800000000003,10203.0,77050.6,61128.0,1.0,92.0,0.0,0.0,0.5714285714285714,0.42857142857142855,1,black,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
63658098146.0,40.0,535.2,55.0,92.0,32.0,31.0,537.0,30.0,61801.8,2018-07-03 13:02:26,2018.0,7.0,3.0,13.0,2.0,26.0,10.0,0.0,0.1,0.0,0.20000000000436557,70.0,-1.0,15.0,-0.8,9.0,29436.000000000004,16110.0,106486.6,77238.0,1.0,92.0,0.0,0.0,0.5,0.5,1,black,0.625,0.25,0.125,0.0
63658098156.0,42.0,534.4,64.0,92.0,32.0,31.0,536.0,45.0,61801.9,2018-07-03 13:02:36,2018.0,7.0,3.0,13.0,2.0,36.0,10.0,0.0,0.1,0.0,0.3000000000029104,80.0,-1.0,-14.0,-0.2,-17.0,34201.6,24120.0,140688.2,101358.0,1.0,92.0,0.0,0.0,0.4444444444444444,0.5555555555555556,1,black,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0
63658098166.0,50.0,534.2,47.0,92.0,32.0,31.0,535.0,31.0,61802.0,2018-07-03 13:02:46,2018.0,7.0,3.0,13.0,2.0,46.0,10.0,0.0,0.2,0.0,0.4000000000014552,90.0,2.0,-9.0,0.8,-10.0,25107.4,16585.0,165795.6,117943.0,1.0,92.0,0.0,0.0,0.4,0.6,1,black,0.5,0.4,0.1,0.0
63658098176.0,50.0,535.0,37.0,92.0,32.0,31.0,537.0,22.0,61802.2,2018-07-03 13:02:56,2018.0,7.0,3.0,13.0,2.0,56.0,10.0,0.0,0.1,0.0,0.5999999999985448,100.0,-1.0,23.0,-0.9,34.0,19795.0,11814.0,185590.6,129757.0,1.0,92.0,0.0,0.0,0.36363636363636365,0.6363636363636364,1,black,0.45454545454545453,0.45454545454545453,0.09090909090909091,0.0
63658098186.0,45.0,534.1,71.0,92.0,32.0,31.0,536.0,45.0,61802.3,2018-07-03 13:03:06,2018.0,7.0,3.0,13.0,3.0,6.0,10.0,0.0,0.1,0.0,0.7000000000043656,110.0,0.0,0.0,0.3,-9.0,37921.1,24120.0,223511.7,153877.0,1.0,92.0,0.0,0.0,0.3333333333333333,0.6666666666666666,1,black,0.4166666666666667,0.5,0.08333333333333333,0.0
63658098196.0,49.0,534.4,62.0,92.0,32.0,31.0,536.0,45.0,61802.4,2018-07-03 13:03:16,2018.0,7.0,3.0,13.0,3.0,16.0,10.0,0.0,0.2,0.0,0.8000000000029104,120.0,-2.0,18.0,-0.7,10.0,33132.799999999996,24120.0,256644.5,177997.0,1.0,92.0,0.0,0.0,0.3076923076923077,0.6923076923076923,1,black,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.0
63658098206.0,51.0,533.7,72.0,92.0,32.0,31.0,534.0,63.0,61802.6,2018-07-03 13:03:26,2018.0,7.0,3.0,13.0,3.0,26.0,10.0,0.0,0.1,0.0,1.0,130.0,3.0,-59.0,-0.1,-5.0,38426.4,33642.0,295070.9,211639.0,1.0,92.0,0.0,0.0,0.2857142857142857,0.7142857142857143,2,green,0.35714285714285715,0.5,0.14285714285714285,0.0
63658098216.0,45.0,533.6,67.0,92.0,32.0,31.0,537.0,4.0,61802.7,2018-07-03 13:03:36,2018.0,7.0,3.0,13.0,3.0,36.0,10.0,-1.0,0.1,1.0,1.0999999999985448,140.0,0.0,-8.0,1.8,-63.0,35751.200000000004,2148.0,330822.10000000003,213787.0,1.0,92.0,0.0,0.0,0.26666666666666666,0.7333333333333333,1,black,0.3333333333333333,0.5333333333333333,0.13333333333333333,0.0
63658098226.0,50.0,535.4,4.0,91.0,32.0,31.0,537.0,-4.0,61802.8,2018-07-03 13:03:46,2018.0,7.0,3.0,13.0,3.0,46.0,10.0,0.0,0.2,1.0,1.2000000000043656,150.0,-1.0,28.0,-1.1,39.0,2141.6,-2148.0,332963.7,212713.0,1.0,92.0,0.0,0.0625,0.25,0.6875,1,black,0.3125,0.5625,0.125,0.0
63658098236.0,54.0,534.3,43.0,91.0,32.0,31.0,536.0,24.0,61803.0,2018-07-03 13:03:56,2018.0,7.0,3.0,13.0,3.0,56.0,10.0,0.0,0.1,1.0,1.4000000000014552,160.0,2.0,-44.0,1.7,-40.0,22974.899999999998,12864.0,355938.60000000003,225577.0,1.0,92.0,0.0,0.058823529411764705,0.23529411764705882,0.7058823529411765,1,black,0.29411764705882354,0.5882352941176471,0.11764705882352941,0.0
63658098246.0,55.0,536.0,3.0,91.0,32.0,31.0,538.0,-20.0,61803.1,2018-07-03 13:04:06,2018.0,7.0,3.0,13.0,4.0,6.0,10.0,0.0,0.2,1.0,1.5,170.0,-1.0,29.0,-0.1,21.0,1608.0,-10760.0,357546.60000000003,220197.0,1.0,92.0,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666,1,black,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.0
63658098256.0,50.0,535.9,24.0,91.0,32.0,31.0,537.0,9.0,61803.3,2018-07-03 13:04:16,2018.0,7.0,3.0,13.0,4.0,16.0,10.0,0.0,0.1,1.0,1.7000000000043656,180.0,2.0,-24.0,1.4,-25.0,12861.599999999999,4833.0,370408.2,225030.0,1.0,92.0,0.0,0.10526315789473684,0.21052631578947367,0.6842105263157895,1,black,0.2631578947368421,0.631578947368421,0.10526315789473684,0.0
63658098266.0,42.0,537.3,-1.0,91.0,32.0,31.0,539.0,-15.0,61803.4,2018-07-03 13:04:26,2018.0,7.0,3.0,13.0,4.0,26.0,10.0,0.0,0.1,1.0,1.8000000000029104,190.0,4.0,-47.0,3.4,-48.0,-537.3,-8085.0,370139.55,220987.5,1.0,92.0,0.0,0.15,0.2,0.65,1,black,0.25,0.65,0.1,0.0
63658098276.0,18.0,540.7,-49.0,91.0,32.0,31.0,543.0,-62.0,61803.5,2018-07-03 13:04:36,2018.0,7.0,3.0,13.0,4.0,36.0,10.0,0.0,0.0,1.0,1.9000000000014552,200.0,-4.0,62.0,-3.0,64.0,-26494.300000000003,-33666.0,356892.39999999997,204154.5,1.0,92.0,0.0,0.19047619047619047,0.19047619047619047,0.6190476190476191,3,orange,0.23809523809523808,0.6190476190476191,0.09523809523809523,0.047619047619047616
63658098286.0,1.0,537.7,15.0,91.0,32.0,31.0,539.0,0.0,61803.5,2018-07-03 13:04:46,2018.0,7.0,3.0,13.0,4.0,46.0,10.0,0.0,0.0,1.0,1.9000000000014552,210.0,-2.0,34.0,-1.2,15.0,8065.500000000001,0.0,364957.89999999997,204154.5,1.0,92.0,0.0,0.18181818181818182,0.22727272727272727,0.5909090909090909,0,red,0.2727272727272727,0.5909090909090909,0.09090909090909091,0.045454545454545456
63658098296.0,21.0,536.5,30.0,91.0,32.0,31.0,537.0,34.0,61803.5,2018-07-03 13:04:56,2018.0,7.0,3.0,13.0,4.0,56.0,10.0,0.0,0.1,1.0,1.9000000000014552,220.0,-7.0,13.0,-4.2,66.0,16095.0,18258.0,381052.89999999997,222412.5,1.0,92.0,0.0,0.17391304347826086,0.21739130434782608,0.6086956521739131,1,black,0.2608695652173913,0.6086956521739131,0.08695652173913043,0.043478260869565216
