time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63659553165.0,1.0,538.6,11.0,74.0,35.0,31.0,538.0,6.0,55983.3,2018-07-20 09:12:45,2018.0,7.0,20.0,9.0,12.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0,-5.0,74.0,-4.9,74.0,5924.6,3228.0,5924.6,3228.0,4.0,74.0,-1.0,0.0,0.0,1.0,0,red,1.0,0.0,0.0,0.0
63659553175.0,29.0,533.7,85.0,74.0,35.0,31.0,533.0,80.0,55983.3,2018-07-20 09:12:55,2018.0,7.0,20.0,9.0,12.0,55.0,10.0,0.0,0.1,0.0,0.0,10.0,8.0,-157.0,6.6,-161.0,45364.50000000001,42640.0,51289.100000000006,45868.0,4.0,74.0,0.0,0.0,0.0,1.0,2,green,0.5,0.0,0.5,0.0
63659553185.0,22.0,540.3,-76.0,74.0,35.0,31.0,541.0,-77.0,55983.4,2018-07-20 09:13:05,2018.0,7.0,20.0,9.0,13.0,5.0,10.0,0.0,0.0,0.0,0.09999999999854481,20.0,-3.0,77.0,-2.2,79.0,-41062.799999999996,-41657.0,30757.700000000008,25039.5,4.0,74.0,0.0,0.3333333333333333,0.0,0.6666666666666666,3,orange,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
63659553195.0,0.0,538.1,3.0,74.0,35.0,31.0,538.0,0.0,55983.4,2018-07-20 09:13:15,2018.0,7.0,20.0,9.0,13.0,15.0,10.0,0.0,0.0,0.0,0.09999999999854481,30.0,0.0,1.0,0.0,-1.0,1614.3000000000002,0.0,32372.000000000007,25039.5,4.0,74.0,0.0,0.25,0.25,0.5,0,red,0.5,0.0,0.25,0.25
63659553205.0,3.0,538.1,2.0,74.0,35.0,31.0,538.0,1.0,55983.4,2018-07-20 09:13:25,2018.0,7.0,20.0,9.0,13.0,25.0,10.0,0.0,0.0,0.0,0.09999999999854481,40.0,-1.0,23.0,-0.2,17.0,1076.2,538.0,33448.200000000004,25577.5,4.0,74.0,0.0,0.2,0.2,0.6,0,red,0.6,0.0,0.2,0.2
63659553215.0,1.0,537.9,19.0,74.0,35.0,31.0,537.0,24.0,55983.4,2018-07-20 09:13:35,2018.0,7.0,20.0,9.0,13.0,35.0,10.0,0.0,0.1,0.0,0.09999999999854481,50.0,1.0,-24.0,0.1,-19.0,10220.1,12888.0,43668.3,38465.5,4.0,74.0,0.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,red,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
63659553225.0,0.0,538.0,0.0,74.0,35.0,31.0,538.0,0.0,55983.5,2018-07-20 09:13:45,2018.0,7.0,20.0,9.0,13.0,45.0,10.0,0.0,0.0,0.0,0.19999999999708962,60.0,0.0,0.0,-0.1,0.0,0.0,0.0,43668.3,38465.5,4.0,74.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,red,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285
63659553235.0,0.0,537.9,0.0,74.0,35.0,31.0,538.0,0.0,55983.5,2018-07-20 09:13:55,2018.0,7.0,20.0,9.0,13.0,55.0,10.0,0.0,0.0,0.0,0.19999999999708962,70.0,0.0,0.0,-0.3,10.0,0.0,0.0,43668.3,38465.5,4.0,74.0,0.0,0.125,0.375,0.5,0,red,0.75,0.0,0.125,0.125
63659553245.0,0.0,537.6,10.0,74.0,35.0,31.0,538.0,0.0,55983.5,2018-07-20 09:14:05,2018.0,7.0,20.0,9.0,14.0,5.0,10.0,0.0,0.0,0.0,0.19999999999708962,80.0,-4.0,71.0,-3.4,71.0,5376.0,0.0,49044.3,38465.5,4.0,74.0,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,red,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111
63659553255.0,21.0,534.2,81.0,74.0,35.0,31.0,534.0,71.0,55983.5,2018-07-20 09:14:15,2018.0,7.0,20.0,9.0,14.0,15.0,10.0,0.0,0.1,0.0,0.19999999999708962,90.0,-1.0,-16.0,-0.3,-18.0,43270.200000000004,37914.0,92314.5,76379.5,4.0,74.0,0.0,0.1,0.4,0.5,2,green,0.7,0.0,0.2,0.1
63659553265.0,33.0,533.9,63.0,74.0,35.0,31.0,533.0,55.0,55983.6,2018-07-20 09:14:25,2018.0,7.0,20.0,9.0,14.0,25.0,10.0,0.0,0.1,0.0,0.2999999999956344,100.0,1.0,-26.0,0.6,-40.0,33635.7,29315.0,125950.2,105694.5,4.0,74.0,0.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,1,black,0.6363636363636364,0.09090909090909091,0.18181818181818182,0.09090909090909091
