time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63644356513.0,49.0,527.6,-58.0,40.0,23.0,14.0,531.0,-78.0,37525.0,2018-01-24 11:55:13,2018.0,1.0,24.0,11.0,55.0,13.0,10.0,0.0,0.1,0.0,0.0,0.0,-15.0,150.0,-12.1,260.0,-30600.800000000003,-41418.0,-15300.400000000001,-20709.0,9.0,40.0,-1.0,1.0,0.0,0.0,3,orange,0.0,0.0,0.0,1.0
63644356523.0,38.0,515.5,202.0,40.0,23.0,14.0,516.0,72.0,37525.1,2018-01-24 11:55:23,2018.0,1.0,24.0,11.0,55.0,23.0,10.0,-1.0,0.2,1.0,0.09999999999854481,10.0,6.0,-22.0,4.8,-133.0,104131.0,37152.0,88830.6,16443.0,9.0,40.0,0.0,0.5,0.0,0.5,2,green,0.0,0.0,0.5,0.5
63644356533.0,50.0,520.3,69.0,39.0,23.0,14.0,522.0,50.0,37525.3,2018-01-24 11:55:33,2018.0,1.0,24.0,11.0,55.0,33.0,10.0,0.0,0.1,1.0,0.3000000000029104,20.0,2.0,-15.0,2.0,-22.0,35900.7,26100.0,124731.3,42543.0,9.0,40.0,0.0,0.3333333333333333,0.0,0.6666666666666666,1,black,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
63644356543.0,49.0,522.3,47.0,39.0,23.0,14.0,524.0,35.0,37525.4,2018-01-24 11:55:43,2018.0,1.0,24.0,11.0,55.0,43.0,10.0,0.0,0.1,1.0,0.4000000000014552,30.0,-1.0,16.0,-1.2,20.0,24548.1,18340.0,149279.4,60883.0,9.0,40.0,0.0,0.25,0.0,0.75,1,black,0.0,0.5,0.25,0.25
63644356553.0,50.0,521.1,67.0,39.0,23.0,14.0,523.0,51.0,37525.5,2018-01-24 11:55:53,2018.0,1.0,24.0,11.0,55.0,53.0,10.0,0.0,0.2,1.0,0.5,40.0,13.0,-85.0,12.2,-204.0,34913.700000000004,26673.0,184193.1,87556.0,9.0,40.0,0.0,0.2,0.0,0.8,2,green,0.0,0.4,0.4,0.2
63644356563.0,38.0,533.3,-137.0,39.0,23.0,14.0,536.0,-34.0,37525.7,2018-01-24 11:56:03,2018.0,1.0,24.0,11.0,56.0,3.0,10.0,0.0,0.1,1.0,0.6999999999970896,50.0,-15.0,106.0,-13.9,224.0,-73062.09999999999,-18224.0,147662.05000000002,78444.0,9.0,40.0,0.0,0.3333333333333333,0.0,0.6666666666666666,3,orange,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
63644356573.0,47.0,519.4,87.0,39.0,23.0,14.0,521.0,72.0,37525.8,2018-01-24 11:56:13,2018.0,1.0,24.0,11.0,56.0,13.0,10.0,0.0,0.1,1.0,0.8000000000029104,60.0,3.0,-34.0,2.6,-36.0,45187.799999999996,37512.0,192849.85,115956.0,9.0,40.0,0.0,0.2857142857142857,0.0,0.7142857142857143,2,green,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857
63644356583.0,49.0,522.0,51.0,39.0,23.0,14.0,524.0,38.0,37525.9,2018-01-24 11:56:23,2018.0,1.0,24.0,11.0,56.0,23.0,10.0,0.0,0.1,1.0,0.9000000000014552,70.0,-4.0,57.0,-2.9,60.0,26622.0,19912.0,219471.85,135868.0,9.0,40.0,0.0,0.25,0.0,0.75,1,black,0.0,0.375,0.375,0.25
63644356593.0,46.0,519.1,111.0,39.0,23.0,14.0,520.0,95.0,37526.0,2018-01-24 11:56:33,2018.0,1.0,24.0,11.0,56.0,33.0,10.0,0.0,0.2,1.0,1.0,80.0,9.0,-111.0,7.2,-123.0,57620.100000000006,49400.0,277091.95,185268.0,9.0,40.0,0.0,0.2222222222222222,0.0,0.7777777777777778,2,green,0.0,0.3333333333333333,0.4444444444444444,0.2222222222222222
63644356603.0,44.0,526.3,-12.0,39.0,23.0,14.0,529.0,-16.0,37526.2,2018-01-24 11:56:43,2018.0,1.0,24.0,11.0,56.0,43.0,10.0,0.0,0.0,1.0,1.1999999999970896,90.0,1.0,16.0,1.4,13.0,-6315.599999999999,-8464.0,273934.15,181036.0,9.0,40.0,0.0,0.3,0.0,0.7,1,black,0.0,0.4,0.4,0.2
63644356613.0,0.0,527.7,1.0,39.0,23.0,14.0,530.0,0.0,37526.2,2018-01-24 11:56:53,2018.0,1.0,24.0,11.0,56.0,53.0,0.0,0.0,0.0,1.0,1.1999999999970896,100.0,0.0,0.0,0.0,0.0,527.7,0.0,274461.85000000003,181036.0,9.0,40.0,0.0,0.2727272727272727,0.09090909090909091,0.6363636363636364,0,red,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.18181818181818182
