time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63651081667.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:01:07,2018.0,4.0,12.0,8.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,6.0,80.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081677.0,0.0,538.2,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:01:17,2018.0,4.0,12.0,8.0,1.0,17.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081687.0,0.0,538.2,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:01:27,2018.0,4.0,12.0,8.0,1.0,27.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081697.0,0.0,538.2,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:01:37,2018.0,4.0,12.0,8.0,1.0,37.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081707.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:01:47,2018.0,4.0,12.0,8.0,1.0,47.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081717.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:01:57,2018.0,4.0,12.0,8.0,1.0,57.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081727.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:02:07,2018.0,4.0,12.0,8.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081737.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:02:17,2018.0,4.0,12.0,8.0,2.0,17.0,10.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081747.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:02:27,2018.0,4.0,12.0,8.0,2.0,27.0,10.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081757.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:02:37,2018.0,4.0,12.0,8.0,2.0,37.0,10.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081767.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:02:47,2018.0,4.0,12.0,8.0,2.0,47.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081777.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:02:57,2018.0,4.0,12.0,8.0,2.0,57.0,10.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081787.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:03:07,2018.0,4.0,12.0,8.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081797.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:03:17,2018.0,4.0,12.0,8.0,3.0,17.0,10.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081807.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:03:27,2018.0,4.0,12.0,8.0,3.0,27.0,10.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081817.0,0.0,538.3,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:03:37,2018.0,4.0,12.0,8.0,3.0,37.0,10.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081827.0,0.0,538.4,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:03:47,2018.0,4.0,12.0,8.0,3.0,47.0,10.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63651081837.0,0.0,538.4,0.0,80.0,27.0,21.0,540.0,0.0,45870.3,2018-04-12 08:03:57,2018.0,4.0,12.0,8.0,3.0,57.0,10.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,80.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
