time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63644548962.0,0.0,530.7,4.0,56.0,21.0,16.0,531.0,0.0,36611.9,2018-01-26 17:22:42,2018.0,1.0,26.0,17.0,22.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.8,14.0,2122.8,0.0,2122.8,0.0,5.0,56.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63644548972.0,14.0,529.9,18.0,56.0,21.0,16.0,530.0,0.0,36611.9,2018-01-26 17:22:52,2018.0,1.0,26.0,17.0,22.0,52.0,10.0,0.0,0.05,0.0,0.0,10.0,0.38,-5.62,0.38,-5.88,9538.199999999999,0.0,11661.0,0.0,5.0,56.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63644548982.0,14.5,530.275,12.125,56.0,21.0,16.0,530.375,-5.625,36611.950000000004,,,,,,,,10.0,0.0,0.05,0.0,0.05000000000291038,20.0,0.38,-5.62,0.38,-5.88,6429.584374999999,-2983.359375,18090.584375,-1491.6796875,5.0,56.0,,0.3333333333333333,0.6666666666666666,0.0,0,red,1.0,0.0,0.0,0.0
63644548992.0,15.0,530.65,6.25,56.0,21.0,16.0,530.75,-11.25,36612.0,,,,,,,,10.0,0.0,0.05,0.0,0.09999999999854481,30.0,0.38,-5.62,0.38,-5.88,3316.5625,-5970.9375,21407.146875,-4477.1484375,5.0,56.0,,0.5,0.5,0.0,0,red,1.0,0.0,0.0,0.0
63644549002.0,15.5,531.025,0.375,56.0,21.0,16.0,531.125,-16.875,36612.05,,,,,,,,10.0,0.0,0.05,0.0,0.1500000000014552,40.0,0.38,-5.62,0.38,-5.88,199.13437499999998,-8962.734375,21606.28125,-8958.515625,5.0,56.0,,0.6,0.4,0.0,0,red,1.0,0.0,0.0,0.0
63644549012.0,16.0,531.4,-5.5,56.0,21.0,16.0,531.5,-22.5,36612.100000000006,,,,,,,,10.0,0.0,0.05,0.0,0.20000000000436557,50.0,0.38,-5.62,0.38,-5.88,-2922.7,-11958.75,20144.93125,-14937.890625,5.0,56.0,,0.6666666666666666,0.3333333333333333,0.0,0,red,1.0,0.0,0.0,0.0
63644549022.0,16.5,531.775,-11.375,56.0,21.0,16.0,531.875,-28.125,36612.15,,,,,,,,10.0,0.0,0.05,0.0,0.25,60.0,0.38,-5.62,0.38,-5.88,-6048.940625,-14958.984375,17120.4609375,-22417.3828125,5.0,56.0,,0.7142857142857143,0.2857142857142857,0.0,0,red,1.0,0.0,0.0,0.0
63644549032.0,17.0,532.15,-17.25,56.0,21.0,16.0,532.25,-33.75,36612.200000000004,,,,,,,,10.0,0.0,0.05,0.0,0.3000000000029104,70.0,0.38,-5.62,0.38,-5.88,-9179.5875,-17963.4375,12530.6671875,-31399.1015625,5.0,56.0,,0.75,0.25,0.0,0,red,1.0,0.0,0.0,0.0
63644549042.0,17.5,532.525,-23.125,56.0,21.0,16.0,532.625,-39.375,36612.25,,,,,,,,10.0,0.0,0.05,0.0,0.3499999999985448,80.0,0.38,-5.62,0.38,-5.88,-12314.640625,-20972.109375,6373.346874999999,-41885.15625,5.0,56.0,,0.7777777777777778,0.2222222222222222,0.0,0,red,1.0,0.0,0.0,0.0
63644549052.0,18.0,532.9,-29.0,56.0,21.0,16.0,533.0,-45.0,36612.3,2018-01-26 17:24:12,2018.0,1.0,26.0,17.0,24.0,12.0,10.0,0.0,0.1,0.0,0.4000000000014552,90.0,-5.0,74.0,-4.5,60.0,-15454.099999999999,-23985.0,-1353.703125,-53877.65625,5.0,56.0,0.0,0.8,0.2,0.0,3,orange,0.9,0.0,0.0,0.1
