time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63658701264.0,0.0,539.0,2.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:34:24,2018.0,7.0,10.0,12.0,34.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-2.0,1078.0,0.0,1078.0,0.0,1.0,100.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701274.0,0.0,538.8,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:34:34,2018.0,7.0,10.0,12.0,34.0,34.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.1,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701284.0,0.0,538.9,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:34:44,2018.0,7.0,10.0,12.0,34.0,44.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.1,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701294.0,0.0,539.0,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:34:54,2018.0,7.0,10.0,12.0,34.0,54.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.1,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701304.0,0.0,539.1,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:35:04,2018.0,7.0,10.0,12.0,35.0,4.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701314.0,0.0,539.1,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:35:14,2018.0,7.0,10.0,12.0,35.0,14.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.1,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701324.0,0.0,539.2,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:35:24,2018.0,7.0,10.0,12.0,35.0,24.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701334.0,0.0,539.2,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:35:34,2018.0,7.0,10.0,12.0,35.0,34.0,10.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701344.0,0.0,539.2,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:35:44,2018.0,7.0,10.0,12.0,35.0,44.0,10.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701354.0,0.0,539.2,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:35:54,2018.0,7.0,10.0,12.0,35.0,54.0,10.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701364.0,0.0,539.2,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:36:04,2018.0,7.0,10.0,12.0,36.0,4.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.1,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701374.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:36:14,2018.0,7.0,10.0,12.0,36.0,14.0,10.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701384.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:36:24,2018.0,7.0,10.0,12.0,36.0,24.0,10.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701394.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:36:34,2018.0,7.0,10.0,12.0,36.0,34.0,10.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701404.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:36:44,2018.0,7.0,10.0,12.0,36.0,44.0,10.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701414.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:36:54,2018.0,7.0,10.0,12.0,36.0,54.0,10.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701424.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:37:04,2018.0,7.0,10.0,12.0,37.0,4.0,10.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701434.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:37:14,2018.0,7.0,10.0,12.0,37.0,14.0,10.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701444.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:37:24,2018.0,7.0,10.0,12.0,37.0,24.0,10.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701454.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:37:34,2018.0,7.0,10.0,12.0,37.0,34.0,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701464.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:37:44,2018.0,7.0,10.0,12.0,37.0,44.0,10.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701474.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:37:54,2018.0,7.0,10.0,12.0,37.0,54.0,10.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701484.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:38:04,2018.0,7.0,10.0,12.0,38.0,4.0,10.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701494.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:38:14,2018.0,7.0,10.0,12.0,38.0,14.0,10.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701504.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:38:24,2018.0,7.0,10.0,12.0,38.0,24.0,10.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701514.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:38:34,2018.0,7.0,10.0,12.0,38.0,34.0,10.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63658701524.0,0.0,539.3,0.0,100.0,29.0,28.0,542.0,0.0,55462.9,2018-07-10 12:38:44,2018.0,7.0,10.0,12.0,38.0,44.0,10.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
