time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63668365870.0,0.0,561.2,2.0,100.0,16.0,14.0,565.0,0.0,71949.5,2018-11-02 09:11:10,2018.0,11.0,2.0,9.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-1.0,1122.4,0.0,1122.4,0.0,2.0,100.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365880.0,0.0,560.9,1.0,100.0,16.0,14.0,565.0,0.0,71949.5,2018-11-02 09:11:20,2018.0,11.0,2.0,9.0,11.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,-0.2,-1.0,560.9,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365890.0,0.0,560.7,0.0,100.0,16.0,14.0,565.0,0.0,71949.5,2018-11-02 09:11:30,2018.0,11.0,2.0,9.0,11.0,30.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,-0.2,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365900.0,0.0,560.5,0.0,100.0,16.0,14.0,565.0,0.0,71949.5,2018-11-02 09:11:40,2018.0,11.0,2.0,9.0,11.0,40.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.2,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365910.0,0.0,560.3,0.0,100.0,16.0,14.0,565.0,0.0,71949.5,2018-11-02 09:11:50,2018.0,11.0,2.0,9.0,11.0,50.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,-0.1,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365920.0,0.0,560.2,0.0,100.0,16.0,14.0,565.0,0.0,71949.5,2018-11-02 09:12:00,2018.0,11.0,2.0,9.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,50.0,-1.0,0.0,-0.2,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365930.0,0.0,560.0,0.0,100.0,16.0,14.0,564.0,0.0,71949.5,2018-11-02 09:12:10,2018.0,11.0,2.0,9.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,-0.1,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365940.0,0.0,559.9,0.0,100.0,16.0,14.0,564.0,0.0,71949.5,2018-11-02 09:12:20,2018.0,11.0,2.0,9.0,12.0,20.0,10.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,-0.2,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365950.0,0.0,559.7,0.0,100.0,16.0,14.0,564.0,0.0,71949.5,2018-11-02 09:12:30,2018.0,11.0,2.0,9.0,12.0,30.0,10.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,-0.1,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365960.0,0.0,559.6,0.0,100.0,16.0,14.0,564.0,0.0,71949.5,2018-11-02 09:12:40,2018.0,11.0,2.0,9.0,12.0,40.0,10.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,-0.2,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365970.0,0.0,559.4,0.0,100.0,16.0,14.0,564.0,0.0,71949.5,2018-11-02 09:12:50,2018.0,11.0,2.0,9.0,12.0,50.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-0.1,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365980.0,0.0,559.3,0.0,100.0,16.0,14.0,564.0,0.0,71949.5,2018-11-02 09:13:00,2018.0,11.0,2.0,9.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,-0.2,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668365990.0,0.0,559.1,0.0,100.0,16.0,14.0,564.0,0.0,71949.5,2018-11-02 09:13:10,2018.0,11.0,2.0,9.0,13.0,10.0,10.0,0.0,0.0,0.0,0.0,120.0,-1.0,0.0,-0.2,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668366000.0,0.0,558.9,0.0,100.0,16.0,14.0,563.0,0.0,71949.5,2018-11-02 09:13:20,2018.0,11.0,2.0,9.0,13.0,20.0,10.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,-0.1,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63668366010.0,0.0,558.8,0.0,100.0,16.0,14.0,563.0,0.0,71949.5,2018-11-02 09:13:30,2018.0,11.0,2.0,9.0,13.0,30.0,10.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,-0.2,0.0,0.0,0.0,1683.3000000000002,0.0,2.0,100.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
