time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63670714254.0,0.0,538.6,1.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:30:54,2018.0,11.0,29.0,13.0,30.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,538.6,0.0,538.6,0.0,4.0,74.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714264.0,0.0,538.5,2.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:31:04,2018.0,11.0,29.0,13.0,31.0,4.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.1,-2.0,1077.0,0.0,1615.6,0.0,4.0,74.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714274.0,0.0,538.6,0.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:31:14,2018.0,11.0,29.0,13.0,31.0,14.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.6,0.0,4.0,74.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714284.0,0.0,538.6,0.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:31:24,2018.0,11.0,29.0,13.0,31.0,24.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.6,0.0,4.0,74.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714294.0,0.0,538.6,0.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:31:34,2018.0,11.0,29.0,13.0,31.0,34.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.6,0.0,4.0,74.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714304.0,0.0,538.6,0.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:31:44,2018.0,11.0,29.0,13.0,31.0,44.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.6,0.0,4.0,74.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714314.0,0.0,538.6,0.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:31:54,2018.0,11.0,29.0,13.0,31.0,54.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.6,0.0,4.0,74.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714324.0,0.0,538.6,0.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:32:04,2018.0,11.0,29.0,13.0,32.0,4.0,10.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1615.6,0.0,4.0,74.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714334.0,0.0,538.6,0.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:32:14,2018.0,11.0,29.0,13.0,32.0,14.0,10.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,-0.4,9.0,0.0,0.0,1615.6,0.0,4.0,74.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714344.0,0.0,538.2,9.0,74.0,19.0,15.0,541.0,0.0,69480.8,2018-11-29 13:32:24,2018.0,11.0,29.0,13.0,32.0,24.0,10.0,0.0,0.0,0.0,0.0,90.0,-1.0,5.0,-1.0,13.0,4843.8,0.0,6459.4,0.0,4.0,74.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670714354.0,3.0,537.2,22.0,74.0,19.0,15.0,540.0,5.0,69480.8,2018-11-29 13:32:34,2018.0,11.0,29.0,13.0,32.0,34.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,-5.0,0.3,-12.0,11818.400000000001,2700.0,18277.800000000003,2700.0,4.0,74.0,0.0,0.0,0.9090909090909091,0.09090909090909091,0,red,1.0,0.0,0.0,0.0
63670714364.0,3.0,537.5,10.0,74.0,19.0,15.0,540.0,0.0,69480.8,2018-11-29 13:32:44,2018.0,11.0,29.0,13.0,32.0,44.0,10.0,0.0,0.0,0.0,0.0,110.0,-5.0,55.0,-4.5,53.0,5375.0,0.0,23652.800000000003,2700.0,4.0,74.0,0.0,0.0,0.9166666666666666,0.08333333333333333,0,red,1.0,0.0,0.0,0.0
63670714374.0,19.0,533.0,63.0,74.0,19.0,15.0,535.0,55.0,69480.8,2018-11-29 13:32:54,2018.0,11.0,29.0,13.0,32.0,54.0,10.0,0.0,0.1,0.0,0.0,120.0,4.0,-55.0,3.4,-49.0,33579.0,29425.0,57231.8,32125.0,4.0,74.0,0.0,0.0,0.8461538461538461,0.15384615384615385,2,green,0.9230769230769231,0.0,0.07692307692307693,0.0
63670714384.0,23.0,536.4,14.0,74.0,19.0,15.0,539.0,0.0,69480.9,2018-11-29 13:33:04,2018.0,11.0,29.0,13.0,33.0,4.0,10.0,0.0,0.0,0.0,0.09999999999126885,130.0,3.0,-22.0,2.8,-35.0,7509.599999999999,0.0,64741.4,32125.0,4.0,74.0,0.0,0.0,0.8571428571428571,0.14285714285714285,1,black,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.0
63670714394.0,9.0,539.2,-21.0,74.0,19.0,15.0,542.0,-22.0,69480.9,2018-11-29 13:33:14,2018.0,11.0,29.0,13.0,33.0,14.0,10.0,0.0,0.0,0.0,0.09999999999126885,140.0,-2.0,22.0,-1.8,35.0,-11323.2,-11924.0,59079.8,26163.0,4.0,74.0,0.0,0.06666666666666667,0.8,0.13333333333333333,0,red,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.0
63670714404.0,0.0,537.4,14.0,74.0,19.0,15.0,540.0,0.0,69480.9,2018-11-29 13:33:24,2018.0,11.0,29.0,13.0,33.0,24.0,10.0,0.0,0.0,0.0,0.09999999999126885,150.0,1.0,0.0,0.5,-13.0,7523.599999999999,0.0,66603.40000000001,26163.0,4.0,74.0,0.0,0.0625,0.8125,0.125,0,red,0.875,0.0625,0.0625,0.0
63670714414.0,0.0,537.9,1.0,74.0,19.0,15.0,541.0,0.0,69480.9,2018-11-29 13:33:34,2018.0,11.0,29.0,13.0,33.0,34.0,10.0,0.0,0.0,0.0,0.09999999999126885,160.0,0.0,0.0,0.0,1.0,537.9,0.0,67141.3,26163.0,4.0,74.0,0.0,0.058823529411764705,0.8235294117647058,0.11764705882352941,0,red,0.8823529411764706,0.058823529411764705,0.058823529411764705,0.0
63670714424.0,1.0,537.9,2.0,74.0,18.0,15.0,541.0,0.0,69480.9,2018-11-29 13:33:44,2018.0,11.0,29.0,13.0,33.0,44.0,10.0,0.0,0.0,0.0,0.09999999999126885,170.0,0.0,0.0,0.1,-1.0,1075.8,0.0,68217.1,26163.0,3.0,74.0,0.0,0.05555555555555555,0.8333333333333334,0.1111111111111111,0,red,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.0
63670714434.0,0.0,538.0,1.0,74.0,18.0,15.0,541.0,0.0,69480.9,2018-11-29 13:33:54,2018.0,11.0,29.0,13.0,33.0,54.0,10.0,0.0,0.0,0.0,0.09999999999126885,180.0,-1.0,2.0,0.0,1.0,538.0,0.0,68755.1,26163.0,3.0,74.0,0.0,0.05263157894736842,0.8421052631578947,0.10526315789473684,0,red,0.8947368421052632,0.05263157894736842,0.05263157894736842,0.0
63670714444.0,3.0,538.0,2.0,74.0,18.0,15.0,540.0,2.0,69480.9,2018-11-29 13:34:04,2018.0,11.0,29.0,13.0,34.0,4.0,10.0,0.0,0.1,0.0,0.09999999999126885,190.0,0.0,-2.0,-0.7,0.0,1076.0,1080.0,69831.1,27243.0,3.0,74.0,0.0,0.05,0.8,0.15,0,red,0.9,0.05,0.05,0.0
63670714454.0,13.0,537.3,2.0,74.0,18.0,15.0,540.0,0.0,69481.0,2018-11-29 13:34:14,2018.0,11.0,29.0,13.0,34.0,14.0,10.0,0.0,0.0,0.0,0.19999999999708962,200.0,0.0,3.0,0.2,4.0,1074.6,0.0,70905.70000000001,27243.0,3.0,74.0,0.0,0.047619047619047616,0.8095238095238095,0.14285714285714285,0,red,0.9047619047619048,0.047619047619047616,0.047619047619047616,0.0
63670714464.0,1.0,537.5,6.0,74.0,18.0,15.0,540.0,3.0,69481.0,2018-11-29 13:34:24,2018.0,11.0,29.0,13.0,34.0,24.0,10.0,0.0,0.0,0.0,0.19999999999708962,210.0,-6.0,49.0,-6.5,80.0,3225.0,1620.0,74130.70000000001,28863.0,3.0,74.0,0.0,0.045454545454545456,0.7727272727272727,0.18181818181818182,0,red,0.9090909090909091,0.045454545454545456,0.045454545454545456,0.0
