time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63670438811.0,0.0,533.4,0.0,65.0,20.0,13.0,537.0,0.0,74398.8,2018-11-26 09:00:11,2018.0,11.0,26.0,9.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,7.0,65.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670438821.0,0.0,533.3,1.0,65.0,20.0,13.0,537.0,0.0,74398.8,2018-11-26 09:00:21,2018.0,11.0,26.0,9.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,10.0,-1.0,0.0,-0.7,8.0,533.3,0.0,533.3,0.0,7.0,65.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670438831.0,10.0,532.6,9.0,65.0,20.0,13.0,536.0,0.0,74398.8,2018-11-26 09:00:31,2018.0,11.0,26.0,9.0,0.0,31.0,10.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.5,-7.0,4793.400000000001,0.0,5326.700000000001,0.0,7.0,65.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670438841.0,1.0,533.1,2.0,65.0,20.0,13.0,537.0,0.0,74398.8,2018-11-26 09:00:41,2018.0,11.0,26.0,9.0,0.0,41.0,10.0,0.0,0.0,0.0,0.0,30.0,-1.0,0.0,-0.7,12.0,1066.2,0.0,6392.900000000001,0.0,7.0,65.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670438851.0,0.0,532.4,14.0,65.0,20.0,13.0,536.0,0.0,74398.8,2018-11-26 09:00:51,2018.0,11.0,26.0,9.0,0.0,51.0,10.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.3,-14.0,7453.599999999999,0.0,13846.5,0.0,7.0,65.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670438861.0,0.0,532.7,0.0,65.0,20.0,13.0,536.0,0.0,74398.8,2018-11-26 09:01:01,2018.0,11.0,26.0,9.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-0.5,14.0,0.0,0.0,13846.5,0.0,7.0,65.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670438871.0,10.0,532.2,14.0,65.0,20.0,13.0,536.0,0.0,74398.8,2018-11-26 09:01:11,2018.0,11.0,26.0,9.0,1.0,11.0,10.0,0.0,0.1,0.0,0.0,60.0,0.0,0.0,-0.1,-15.0,7450.800000000001,0.0,21297.300000000003,0.0,7.0,65.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63670438881.0,24.0,532.1,-1.0,65.0,20.0,13.0,536.0,0.0,74398.9,2018-11-26 09:01:21,2018.0,11.0,26.0,9.0,1.0,21.0,10.0,0.0,0.1,0.0,0.09999999999126885,70.0,1.0,-13.0,1.1,1.0,-532.1,0.0,21031.250000000004,0.0,7.0,65.0,0.0,0.0,1.0,0.0,1,black,0.875,0.125,0.0,0.0
63670438891.0,36.0,533.2,0.0,65.0,20.0,13.0,537.0,-13.0,74399.0,2018-11-26 09:01:31,2018.0,11.0,26.0,9.0,1.0,31.0,10.0,0.0,0.1,0.0,0.19999999999708962,80.0,10.0,-3.0,9.7,-116.0,0.0,-6981.0,21031.250000000004,-3490.5,7.0,65.0,0.0,0.1111111111111111,0.8888888888888888,0.0,1,black,0.7777777777777778,0.2222222222222222,0.0,0.0
63670438901.0,32.0,542.9,-116.0,65.0,20.0,13.0,547.0,-16.0,74399.1,2018-11-26 09:01:41,2018.0,11.0,26.0,9.0,1.0,41.0,10.0,0.0,0.0,0.0,0.3000000000029104,90.0,-9.0,16.0,-8.8,115.0,-62976.399999999994,-8752.0,-10456.949999999993,-7866.5,7.0,65.0,0.0,0.2,0.8,0.0,1,black,0.7,0.3,0.0,0.0
63670438911.0,28.0,534.1,-1.0,65.0,20.0,13.0,538.0,0.0,74399.1,2018-11-26 09:01:51,2018.0,11.0,26.0,9.0,1.0,51.0,10.0,0.0,0.1,0.0,0.3000000000029104,100.0,-1.0,-15.0,-0.5,-13.0,-534.1,0.0,-10723.999999999993,-7866.5,7.0,65.0,0.0,0.18181818181818182,0.8181818181818182,0.0,1,black,0.6363636363636364,0.36363636363636365,0.0,0.0
63670438921.0,42.0,533.6,-14.0,65.0,20.0,13.0,537.0,-15.0,74399.2,2018-11-26 09:02:01,2018.0,11.0,26.0,9.0,2.0,1.0,10.0,0.0,0.1,0.0,0.39999999999417923,110.0,2.0,0.0,1.3,0.0,-7470.400000000001,-8055.0,-14459.199999999993,-11894.0,7.0,65.0,0.0,0.25,0.75,0.0,1,black,0.5833333333333334,0.4166666666666667,0.0,0.0
63670438931.0,41.0,534.9,-14.0,65.0,20.0,13.0,539.0,-15.0,74399.3,2018-11-26 09:02:11,2018.0,11.0,26.0,9.0,2.0,11.0,10.0,0.0,0.2,0.0,0.5,120.0,0.0,0.0,0.4,-2.0,-7488.599999999999,-8085.0,-18203.499999999993,-15936.5,7.0,65.0,0.0,0.3076923076923077,0.6923076923076923,0.0,1,black,0.5384615384615384,0.46153846153846156,0.0,0.0
