time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63660358601.0,0.0,533.5,1.0,56.0,39.0,36.0,533.0,0.0,56946.6,2018-07-29 16:56:41,2018.0,7.0,29.0,16.0,56.0,41.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,10.0,533.5,0.0,533.5,0.0,3.0,56.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63660358611.0,0.0,533.0,11.0,56.0,39.0,36.0,533.0,0.0,56946.6,2018-07-29 16:56:51,2018.0,7.0,29.0,16.0,56.0,51.0,10.0,0.0,0.0,0.0,0.0,10.0,-3.0,58.0,-1.0,28.0,5863.0,0.0,6396.5,0.0,3.0,56.0,0.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63660358621.0,6.0,532.0,39.0,56.0,39.0,36.0,530.0,58.0,56946.6,2018-07-29 16:57:01,2018.0,7.0,29.0,16.0,57.0,1.0,10.0,0.0,0.0,0.0,0.0,20.0,2.0,-58.0,-0.1,-34.0,20748.0,30740.0,27144.5,30740.0,3.0,56.0,0.0,0.0,0.6666666666666666,0.3333333333333333,2,green,0.6666666666666666,0.0,0.3333333333333333,0.0
63660358631.0,23.0,531.9,5.0,56.0,39.0,36.0,532.0,0.0,56946.6,2018-07-29 16:57:11,2018.0,7.0,29.0,16.0,57.0,11.0,10.0,0.0,0.1,0.0,0.0,30.0,0.0,3.0,-1.4,47.0,2659.5,0.0,29804.0,30740.0,3.0,56.0,0.0,0.0,0.75,0.25,1,black,0.5,0.25,0.25,0.0
63660358641.0,21.0,530.5,52.0,56.0,39.0,36.0,532.0,3.0,56946.7,2018-07-29 16:57:21,2018.0,7.0,29.0,16.0,57.0,21.0,10.0,0.0,0.0,0.0,0.09999999999854481,40.0,0.0,-3.0,2.1,-49.0,27586.0,1596.0,57390.0,32336.0,3.0,56.0,0.0,0.0,0.6,0.4,0,red,0.6,0.2,0.2,0.0
63660358651.0,10.0,532.6,3.0,56.0,39.0,36.0,532.0,0.0,56946.7,2018-07-29 16:57:31,2018.0,7.0,29.0,16.0,57.0,31.0,10.0,0.0,0.0,0.0,0.09999999999854481,50.0,1.0,1.0,-0.1,2.0,1597.8000000000002,0.0,58987.8,32336.0,3.0,56.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0,red,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0
63660358661.0,1.0,532.5,5.0,56.0,39.0,36.0,533.0,1.0,56946.7,2018-07-29 16:57:41,2018.0,7.0,29.0,16.0,57.0,41.0,10.0,0.0,0.1,0.0,0.09999999999854481,60.0,-1.0,-1.0,-0.3,7.0,2662.5,533.0,61650.3,32869.0,3.0,56.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0,red,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
63660358671.0,0.0,532.2,12.0,56.0,39.0,36.0,532.0,0.0,56946.8,2018-07-29 16:57:51,2018.0,7.0,29.0,16.0,57.0,51.0,10.0,0.0,0.0,0.0,0.20000000000436557,70.0,0.0,0.0,-0.1,-3.0,6386.400000000001,0.0,68036.7,32869.0,3.0,56.0,0.0,0.0,0.625,0.375,0,red,0.75,0.125,0.125,0.0
63660358681.0,8.0,532.1,9.0,56.0,39.0,36.0,532.0,0.0,56946.8,2018-07-29 16:58:01,2018.0,7.0,29.0,16.0,58.0,1.0,10.0,0.0,0.0,0.0,0.20000000000436557,80.0,0.0,0.0,0.0,1.0,4788.900000000001,0.0,72825.59999999999,32869.0,3.0,56.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0,red,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0
63660358691.0,0.0,532.1,10.0,56.0,39.0,36.0,532.0,0.0,56946.8,2018-07-29 16:58:11,2018.0,7.0,29.0,16.0,58.0,11.0,10.0,0.0,0.0,0.0,0.20000000000436557,90.0,0.0,0.0,0.0,0.0,5321.0,0.0,78146.59999999999,32869.0,3.0,56.0,0.0,0.0,0.7,0.3,0,red,0.8,0.1,0.1,0.0
63660358701.0,0.0,532.1,10.0,56.0,39.0,36.0,532.0,0.0,56946.8,2018-07-29 16:58:21,2018.0,7.0,29.0,16.0,58.0,21.0,10.0,0.0,0.0,0.0,0.20000000000436557,100.0,0.0,0.0,0.0,0.0,5321.0,0.0,83467.59999999999,32869.0,3.0,56.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0,red,0.8181818181818182,0.09090909090909091,0.09090909090909091,0.0
63660358711.0,0.0,532.1,10.0,56.0,39.0,36.0,532.0,0.0,56946.8,2018-07-29 16:58:31,2018.0,7.0,29.0,16.0,58.0,31.0,10.0,0.0,0.0,0.0,0.20000000000436557,110.0,0.0,0.0,-0.1,0.0,5321.0,0.0,88788.59999999999,32869.0,3.0,56.0,0.0,0.0,0.75,0.25,0,red,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0
63660358721.0,0.0,532.0,10.0,56.0,39.0,36.0,532.0,0.0,56946.8,2018-07-29 16:58:41,2018.0,7.0,29.0,16.0,58.0,41.0,10.0,0.0,0.0,0.0,0.20000000000436557,120.0,0.0,0.0,0.0,0.0,5320.0,0.0,94108.59999999999,32869.0,3.0,56.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0,red,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0
