time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63644187918.0,0.0,541.4,1.0,100.0,11.0,6.0,541.0,0.0,36244.6,2018-01-22 13:05:18,2018.0,1.0,22.0,13.0,5.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,-1.0,11.0,541.4,0.0,541.4,0.0,5.0,100.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63644187928.0,1.0,540.4,12.0,100.0,11.0,6.0,540.0,4.0,36244.6,2018-01-22 13:05:28,2018.0,1.0,22.0,13.0,5.0,28.0,10.0,0.0,0.0,0.0,0.0,10.0,-4.0,19.0,-3.6,26.0,6484.799999999999,2160.0,7026.199999999999,2160.0,5.0,100.0,0.0,0.0,0.5,0.5,0,red,1.0,0.0,0.0,0.0
63644187938.0,6.0,536.8,38.0,100.0,11.0,6.0,536.0,23.0,36244.6,2018-01-22 13:05:38,2018.0,1.0,22.0,13.0,5.0,38.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,-23.0,-1.1,-9.0,20398.399999999998,12328.0,27424.6,14488.0,5.0,100.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0,red,1.0,0.0,0.0,0.0
63644187948.0,14.0,535.7,29.0,100.0,11.0,6.0,536.0,0.0,36244.6,2018-01-22 13:05:48,2018.0,1.0,22.0,13.0,5.0,48.0,10.0,0.0,0.1,0.0,0.0,30.0,-1.0,16.0,-0.1,-6.0,15535.300000000001,0.0,42959.9,14488.0,5.0,100.0,0.0,0.0,0.5,0.5,0,red,1.0,0.0,0.0,0.0
63644187958.0,12.0,535.6,23.0,100.0,11.0,6.0,535.0,16.0,36244.7,2018-01-22 13:05:58,2018.0,1.0,22.0,13.0,5.0,58.0,10.0,0.0,0.0,0.0,0.09999999999854481,40.0,1.0,-16.0,0.3,-12.0,12318.800000000001,8560.0,55278.700000000004,23048.0,5.0,100.0,0.0,0.0,0.4,0.6,0,red,1.0,0.0,0.0,0.0
63644187968.0,12.0,535.9,11.0,100.0,11.0,6.0,536.0,0.0,36244.7,2018-01-22 13:06:08,2018.0,1.0,22.0,13.0,6.0,8.0,10.0,0.0,0.0,0.0,0.09999999999854481,50.0,-7.0,65.0,-5.2,63.0,5894.9,0.0,61173.600000000006,23048.0,5.0,100.0,0.0,0.0,0.5,0.5,0,red,1.0,0.0,0.0,0.0
63644187978.0,21.0,530.7,74.0,100.0,11.0,6.0,529.0,65.0,36244.7,2018-01-22 13:06:18,2018.0,1.0,22.0,13.0,6.0,18.0,10.0,0.0,0.1,0.0,0.09999999999854481,60.0,3.0,-48.0,1.7,-44.0,39271.8,34385.0,100445.40000000001,57433.0,5.0,100.0,0.0,0.0,0.42857142857142855,0.5714285714285714,2,green,0.8571428571428571,0.0,0.14285714285714285,0.0
63644187988.0,24.0,532.4,30.0,100.0,11.0,6.0,532.0,17.0,36244.8,2018-01-22 13:06:28,2018.0,1.0,22.0,13.0,6.0,28.0,10.0,0.0,0.1,0.0,0.20000000000436557,70.0,-3.0,38.0,-5.2,65.0,15972.0,9044.0,116417.40000000001,66477.0,5.0,100.0,0.0,0.0,0.375,0.625,1,black,0.75,0.125,0.125,0.0
63644187998.0,21.0,527.2,95.0,100.0,11.0,6.0,529.0,55.0,36244.9,2018-01-22 13:06:38,2018.0,1.0,22.0,13.0,6.0,38.0,10.0,-1.0,0.0,1.0,0.3000000000029104,80.0,4.0,-55.0,5.7,-86.0,50084.00000000001,29095.0,166501.40000000002,95572.0,5.0,100.0,0.0,0.0,0.3333333333333333,0.6666666666666666,2,green,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0
63644188008.0,24.0,532.9,9.0,99.0,11.0,6.0,533.0,0.0,36244.9,2018-01-22 13:06:48,2018.0,1.0,22.0,13.0,6.0,48.0,10.0,0.0,0.1,1.0,0.3000000000029104,90.0,0.0,0.0,0.4,2.0,4796.099999999999,0.0,171297.50000000003,95572.0,5.0,100.0,0.0,0.0,0.4,0.6,1,black,0.6,0.2,0.2,0.0
