time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63644359716.0,3.0,559.6,6.0,100.0,10.0,3.0,558.0,2.0,36322.0,2018-01-24 12:48:36,2018.0,1.0,24.0,12.0,48.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,-6.0,1.0,-6.4,21.0,3357.6000000000004,1116.0,3357.6000000000004,1116.0,7.0,100.0,-1.0,0.0,0.0,1.0,0,red,1.0,0.0,0.0,0.0
63644359726.0,5.0,553.2,27.0,100.0,10.0,3.0,552.0,3.0,36322.0,2018-01-24 12:48:46,2018.0,1.0,24.0,12.0,48.0,46.0,10.0,0.0,0.0,0.0,0.0,10.0,-4.0,3.0,-4.1,9.0,14936.400000000001,1656.0,18294.0,2772.0,7.0,100.0,0.0,0.0,0.0,1.0,0,red,1.0,0.0,0.0,0.0
63644359736.0,8.0,549.1,36.0,100.0,10.0,3.0,548.0,6.0,36322.0,2018-01-24 12:48:56,2018.0,1.0,24.0,12.0,48.0,56.0,10.0,0.0,0.0,0.0,0.0,20.0,0.0,-6.0,0.2,-24.0,19767.600000000002,3288.0,38061.600000000006,6060.0,7.0,100.0,0.0,0.0,0.0,1.0,0,red,1.0,0.0,0.0,0.0
63644359746.0,6.0,549.3,12.0,100.0,10.0,3.0,548.0,0.0,36322.0,2018-01-24 12:49:06,2018.0,1.0,24.0,12.0,49.0,6.0,10.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,-0.8,0.0,6591.599999999999,0.0,44653.200000000004,6060.0,7.0,100.0,0.0,0.0,0.25,0.75,0,red,1.0,0.0,0.0,0.0
63644359756.0,0.0,548.5,12.0,100.0,10.0,3.0,548.0,0.0,36322.0,2018-01-24 12:49:16,2018.0,1.0,24.0,12.0,49.0,16.0,10.0,0.0,0.0,0.0,0.0,40.0,-2.0,4.0,-2.8,10.0,6582.0,0.0,51235.200000000004,6060.0,7.0,100.0,0.0,0.0,0.4,0.6,0,red,1.0,0.0,0.0,0.0
63644359766.0,8.0,545.7,22.0,100.0,10.0,3.0,546.0,4.0,36322.0,2018-01-24 12:49:26,2018.0,1.0,24.0,12.0,49.0,26.0,10.0,0.0,0.0,0.0,0.0,50.0,-2.0,3.0,-1.1,0.0,12005.400000000001,2184.0,63240.600000000006,8244.0,7.0,100.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0,red,1.0,0.0,0.0,0.0
63644359776.0,9.0,544.6,22.0,100.0,10.0,3.0,544.0,7.0,36322.0,2018-01-24 12:49:36,2018.0,1.0,24.0,12.0,49.0,36.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,-7.0,0.0,-10.0,11981.2,3808.0,75221.8,12052.0,7.0,100.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0,red,1.0,0.0,0.0,0.0
63644359786.0,0.0,544.6,12.0,100.0,10.0,3.0,544.0,0.0,36322.0,2018-01-24 12:49:46,2018.0,1.0,24.0,12.0,49.0,46.0,10.0,0.0,0.0,0.0,0.0,70.0,-1.0,0.0,-0.6,-1.0,6535.200000000001,0.0,81757.0,12052.0,7.0,100.0,0.0,0.0,0.375,0.625,0,red,1.0,0.0,0.0,0.0
63644359796.0,0.0,544.0,11.0,100.0,10.0,3.0,543.0,0.0,36322.0,2018-01-24 12:49:56,2018.0,1.0,24.0,12.0,49.0,56.0,10.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,-0.5,0.0,5984.0,0.0,87741.0,12052.0,7.0,100.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0,red,1.0,0.0,0.0,0.0
63644359806.0,0.0,543.5,11.0,100.0,10.0,3.0,543.0,0.0,36322.0,2018-01-24 12:50:06,2018.0,1.0,24.0,12.0,50.0,6.0,10.0,-1.0,0.0,1.0,0.0,90.0,-1.0,0.0,-0.6,0.0,5978.5,0.0,93719.5,12052.0,7.0,100.0,0.0,0.0,0.5,0.5,0,red,1.0,0.0,0.0,0.0
63644359816.0,0.0,542.9,11.0,99.0,10.0,3.0,542.0,0.0,36322.0,2018-01-24 12:50:16,2018.0,1.0,24.0,12.0,50.0,16.0,10.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,-0.5,0.0,5971.9,0.0,99691.4,12052.0,7.0,100.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0,red,1.0,0.0,0.0,0.0
63644359826.0,0.0,542.4,11.0,99.0,10.0,3.0,542.0,0.0,36322.0,2018-01-24 12:50:26,2018.0,1.0,24.0,12.0,50.0,26.0,10.0,0.0,0.0,1.0,0.0,110.0,-1.0,0.0,-0.6,0.0,5966.4,0.0,105657.79999999999,12052.0,7.0,100.0,0.0,0.0,0.5833333333333334,0.4166666666666667,0,red,1.0,0.0,0.0,0.0
63644359836.0,0.0,541.8,11.0,99.0,10.0,3.0,541.0,0.0,36322.0,2018-01-24 12:50:36,2018.0,1.0,24.0,12.0,50.0,36.0,10.0,0.0,0.0,1.0,0.0,120.0,0.0,0.0,-0.4,0.0,5959.799999999999,0.0,111617.59999999999,12052.0,7.0,100.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0,red,1.0,0.0,0.0,0.0
63644359846.0,0.0,541.4,11.0,99.0,10.0,3.0,541.0,0.0,36322.0,2018-01-24 12:50:46,2018.0,1.0,24.0,12.0,50.0,46.0,10.0,0.0,0.0,1.0,0.0,130.0,-1.0,0.0,-0.5,0.0,5955.4,0.0,117572.99999999999,12052.0,7.0,100.0,0.0,0.0,0.6428571428571429,0.35714285714285715,0,red,1.0,0.0,0.0,0.0
63644359856.0,0.0,540.9,11.0,99.0,10.0,3.0,540.0,0.0,36322.0,2018-01-24 12:50:56,2018.0,1.0,24.0,12.0,50.0,56.0,10.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0,-0.4,0.0,5949.9,0.0,123522.89999999998,12052.0,7.0,100.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0,red,1.0,0.0,0.0,0.0
63644359866.0,0.0,540.5,11.0,99.0,10.0,3.0,540.0,0.0,36322.0,2018-01-24 12:51:06,2018.0,1.0,24.0,12.0,51.0,6.0,10.0,0.0,0.0,1.0,0.0,150.0,-1.0,1.0,-0.5,3.0,5945.5,0.0,129468.39999999998,12052.0,7.0,100.0,0.0,0.0,0.6875,0.3125,0,red,1.0,0.0,0.0,0.0
63644359876.0,1.0,540.0,14.0,99.0,10.0,3.0,539.0,1.0,36322.0,2018-01-24 12:51:16,2018.0,1.0,24.0,12.0,51.0,16.0,10.0,0.0,0.1,1.0,0.0,160.0,0.0,-1.0,-0.7,-3.0,7560.0,539.0,137028.39999999997,12591.0,7.0,100.0,0.0,0.0,0.6470588235294118,0.35294117647058826,0,red,1.0,0.0,0.0,0.0
63644359886.0,6.0,539.3,11.0,99.0,10.0,3.0,539.0,0.0,36322.1,2018-01-24 12:51:26,2018.0,1.0,24.0,12.0,51.0,26.0,10.0,0.0,0.0,1.0,0.09999999999854481,170.0,-1.0,0.0,-0.3,0.0,5932.299999999999,0.0,142960.69999999995,12591.0,7.0,100.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0,red,1.0,0.0,0.0,0.0
63644359896.0,0.0,539.0,11.0,99.0,10.0,3.0,538.0,0.0,36322.1,2018-01-24 12:51:36,2018.0,1.0,24.0,12.0,51.0,36.0,10.0,0.0,0.0,1.0,0.09999999999854481,180.0,-13.0,146.0,-9.7,106.0,5929.0,0.0,148889.69999999995,12591.0,7.0,100.0,0.0,0.0,0.6842105263157895,0.3157894736842105,3,orange,0.9473684210526315,0.0,0.0,0.05263157894736842
63644359906.0,19.0,529.3,117.0,99.0,10.0,3.0,525.0,146.0,36322.1,2018-01-24 12:51:46,2018.0,1.0,24.0,12.0,51.0,46.0,10.0,0.0,0.1,1.0,0.09999999999854481,190.0,10.0,-146.0,5.9,-108.0,61928.09999999999,76650.0,210817.79999999993,89241.0,7.0,100.0,0.0,0.0,0.65,0.35,2,green,0.9,0.0,0.05,0.05
63644359916.0,28.0,535.2,9.0,99.0,10.0,3.0,535.0,0.0,36322.2,2018-01-24 12:51:56,2018.0,1.0,24.0,12.0,51.0,56.0,10.0,0.0,0.0,1.0,0.19999999999708962,200.0,-2.0,18.0,-1.8,22.0,4816.8,0.0,215634.59999999992,89241.0,7.0,100.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1,black,0.8571428571428571,0.047619047619047616,0.047619047619047616,0.047619047619047616
63644359926.0,24.0,533.4,31.0,99.0,10.0,3.0,533.0,18.0,36322.2,2018-01-24 12:52:06,2018.0,1.0,24.0,12.0,52.0,6.0,10.0,0.0,0.1,1.0,0.19999999999708962,210.0,-2.0,15.0,-2.8,28.0,16535.399999999998,9594.0,232169.9999999999,98835.0,7.0,100.0,0.0,0.0,0.6363636363636364,0.36363636363636365,1,black,0.8181818181818182,0.09090909090909091,0.045454545454545456,0.045454545454545456
