time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63644974445.0,45.0,526.4,101.0,67.0,21.0,15.0,527.0,94.0,38247.6,2018-01-31 15:34:05,2018.0,1.0,31.0,15.0,34.0,5.0,10.0,0.0,0.1,0.0,0.0,0.0,12.0,-145.0,10.1,-149.0,53166.399999999994,49538.0,53166.399999999994,49538.0,6.0,67.0,-1.0,0.0,0.0,1.0,2,green,0.0,0.0,1.0,0.0
63644974455.0,15.0,536.5,-48.0,67.0,21.0,15.0,539.0,-51.0,38247.7,2018-01-31 15:34:15,2018.0,1.0,31.0,15.0,34.0,15.0,10.0,0.0,0.0,0.0,0.09999999999854481,10.0,-3.0,51.0,-3.0,49.0,-25752.0,-27489.0,40290.399999999994,35793.5,6.0,67.0,0.0,0.5,0.0,0.5,3,orange,0.0,0.0,0.5,0.5
63644974465.0,0.0,533.5,1.0,67.0,21.0,15.0,536.0,0.0,38247.7,2018-01-31 15:34:25,2018.0,1.0,31.0,15.0,34.0,25.0,10.0,0.0,0.0,0.0,0.09999999999854481,20.0,0.0,0.0,-0.3,13.0,533.5,0.0,40823.899999999994,35793.5,6.0,67.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,red,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
63644974475.0,0.0,533.2,14.0,67.0,21.0,15.0,536.0,0.0,38247.7,2018-01-31 15:34:35,2018.0,1.0,31.0,15.0,34.0,35.0,10.0,0.0,0.0,0.0,0.09999999999854481,30.0,0.0,0.0,-0.1,-12.0,7464.800000000001,0.0,48288.7,35793.5,6.0,67.0,0.0,0.25,0.5,0.25,0,red,0.5,0.0,0.25,0.25
63644974485.0,0.0,533.1,2.0,67.0,21.0,15.0,536.0,0.0,38247.7,2018-01-31 15:34:45,2018.0,1.0,31.0,15.0,34.0,45.0,10.0,0.0,0.0,0.0,0.09999999999854481,40.0,0.0,0.0,0.1,13.0,1066.2,0.0,49354.899999999994,35793.5,6.0,67.0,0.0,0.2,0.6,0.2,0,red,0.6,0.0,0.2,0.2
63644974495.0,0.0,533.2,15.0,67.0,21.0,15.0,536.0,0.0,38247.7,2018-01-31 15:34:55,2018.0,1.0,31.0,15.0,34.0,55.0,10.0,0.0,0.0,0.0,0.09999999999854481,50.0,0.0,0.0,0.0,-14.0,7998.000000000001,0.0,57352.899999999994,35793.5,6.0,67.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0,red,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666
63644974505.0,0.0,533.2,1.0,67.0,21.0,15.0,536.0,0.0,38247.7,2018-01-31 15:35:05,2018.0,1.0,31.0,15.0,35.0,5.0,10.0,0.0,0.0,0.0,0.09999999999854481,60.0,0.0,0.0,0.5,0.0,533.2,0.0,57886.09999999999,35793.5,6.0,67.0,0.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0,red,0.7142857142857143,0.0,0.14285714285714285,0.14285714285714285
63644974515.0,0.0,533.7,1.0,67.0,21.0,15.0,536.0,0.0,38247.7,2018-01-31 15:35:15,2018.0,1.0,31.0,15.0,35.0,15.0,10.0,0.0,0.0,0.0,0.09999999999854481,70.0,0.0,0.0,0.1,0.0,533.7,0.0,58419.79999999999,35793.5,6.0,67.0,0.0,0.125,0.75,0.125,0,red,0.75,0.0,0.125,0.125
63644974525.0,0.0,533.8,1.0,67.0,21.0,15.0,536.0,0.0,38247.7,2018-01-31 15:35:25,2018.0,1.0,31.0,15.0,35.0,25.0,10.0,0.0,0.0,0.0,0.09999999999854481,80.0,0.0,0.0,0.2,0.0,533.8,0.0,58953.59999999999,35793.5,6.0,67.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0,red,0.7777777777777778,0.0,0.1111111111111111,0.1111111111111111
63644974535.0,0.0,534.0,1.0,67.0,21.0,15.0,536.0,0.0,38247.7,2018-01-31 15:35:35,2018.0,1.0,31.0,15.0,35.0,35.0,10.0,0.0,0.0,0.0,0.09999999999854481,90.0,-7.0,11.0,-6.5,124.0,534.0,0.0,59487.59999999999,35793.5,6.0,67.0,0.0,0.1,0.8,0.1,0,red,0.8,0.0,0.1,0.1
63644974545.0,14.0,527.5,125.0,67.0,21.0,15.0,529.0,11.0,38247.7,2018-01-31 15:35:45,2018.0,1.0,31.0,15.0,35.0,45.0,10.0,0.0,0.1,0.0,0.09999999999854481,100.0,-2.0,64.0,-2.5,-35.0,65937.5,5819.0,125425.09999999999,41612.5,6.0,67.0,0.0,0.09090909090909091,0.7272727272727273,0.18181818181818182,0,red,0.8181818181818182,0.0,0.09090909090909091,0.09090909090909091
63644974555.0,45.0,525.0,90.0,67.0,21.0,15.0,527.0,75.0,38247.8,2018-01-31 15:35:55,2018.0,1.0,31.0,15.0,35.0,55.0,10.0,0.0,0.1,0.0,0.20000000000436557,110.0,11.0,-132.0,9.0,-116.0,47250.0,39525.0,172675.09999999998,81137.5,6.0,67.0,0.0,0.08333333333333333,0.6666666666666666,0.25,2,green,0.75,0.0,0.16666666666666666,0.08333333333333333
63644974565.0,29.0,534.0,-26.0,67.0,21.0,15.0,538.0,-57.0,38247.9,2018-01-31 15:36:05,2018.0,1.0,31.0,15.0,36.0,5.0,10.0,0.0,0.1,0.0,0.3000000000029104,120.0,-9.0,104.0,-6.7,85.0,-13884.0,-30666.0,165733.09999999998,65804.5,6.0,67.0,0.0,0.15384615384615385,0.6153846153846154,0.23076923076923078,3,orange,0.6923076923076923,0.0,0.15384615384615385,0.15384615384615385
63644974575.0,45.0,527.3,59.0,67.0,21.0,15.0,529.0,47.0,38248.0,2018-01-31 15:36:15,2018.0,1.0,31.0,15.0,36.0,15.0,10.0,0.0,0.2,0.0,0.4000000000014552,130.0,7.0,-61.0,6.1,-70.0,31110.699999999997,24863.0,196843.8,90667.5,6.0,67.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,1,black,0.6428571428571429,0.07142857142857142,0.14285714285714285,0.14285714285714285
