time,speed,total_voltage,total_current,soc,temp_max,temp_min,motor_voltage,motor_current,mileage,datetime,year,month,day,hour,minute,second,time_interval,soc_rate,mile_rate,used_soc,mile,driving_time,motor_voltage_rate,motor_current_rate,total_voltage_rate,total_current_rate,total_power_transient,motor_power_transient,total_power,motor_power,temp_diff,soc_start,cut_point,brake_ratio,stop_ratio,accelerate_ratio,work_condition,work_condition_color,work_condition_0,work_condition_1,work_condition_2,work_condition_3
63660252603.0,0.0,536.0,1.0,68.0,38.0,35.0,536.0,0.0,56208.0,2018-07-28 11:30:03,2018.0,7.0,28.0,11.0,30.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,12.0,-0.5,8.0,536.0,0.0,536.0,0.0,3.0,68.0,-1.0,0.0,1.0,0.0,0,red,1.0,0.0,0.0,0.0
63660252613.0,3.0,535.5,9.0,68.0,38.0,35.0,535.0,12.0,56208.0,2018-07-28 11:30:13,2018.0,7.0,28.0,11.0,30.0,13.0,10.0,0.0,0.0,0.0,0.0,10.0,-1.0,-19.0,-2.6,-9.0,4819.5,6420.0,5355.5,6420.0,3.0,68.0,0.0,0.0,0.5,0.5,0,red,1.0,0.0,0.0,0.0
63660252623.0,31.0,532.9,0.0,68.0,38.0,35.0,534.0,-7.0,56208.0,2018-07-28 11:30:23,2018.0,7.0,28.0,11.0,30.0,23.0,10.0,0.0,0.1,0.0,0.0,20.0,1.0,7.0,2.1,7.0,0.0,-3738.0,5355.5,4551.0,3.0,68.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,black,0.6666666666666666,0.3333333333333333,0.0,0.0
63660252633.0,0.0,535.0,7.0,68.0,38.0,35.0,535.0,0.0,56208.1,2018-07-28 11:30:33,2018.0,7.0,28.0,11.0,30.0,33.0,10.0,0.0,0.0,0.0,0.09999999999854481,30.0,0.0,-3.0,-0.1,-6.0,3745.0,0.0,9100.5,4551.0,3.0,68.0,0.0,0.25,0.5,0.25,0,red,0.75,0.25,0.0,0.0
63660252643.0,4.0,534.9,1.0,68.0,38.0,35.0,535.0,-3.0,56208.1,2018-07-28 11:30:43,2018.0,7.0,28.0,11.0,30.0,43.0,10.0,0.0,0.0,0.0,0.09999999999854481,40.0,-4.0,95.0,-2.3,76.0,534.9,-1605.0,9635.4,3748.5,3.0,68.0,0.0,0.4,0.4,0.2,0,red,0.8,0.2,0.0,0.0
63660252653.0,10.0,532.6,77.0,68.0,38.0,35.0,531.0,92.0,56208.1,2018-07-28 11:30:53,2018.0,7.0,28.0,11.0,30.0,53.0,10.0,0.0,0.1,0.0,0.09999999999854481,50.0,-5.0,117.0,-5.2,112.0,41010.200000000004,48852.0,50645.600000000006,52600.5,3.0,68.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,red,0.8333333333333334,0.16666666666666666,0.0,0.0
63660252663.0,35.0,527.4,189.0,68.0,38.0,35.0,526.0,209.0,56208.2,2018-07-28 11:31:03,2018.0,7.0,28.0,11.0,31.0,3.0,10.0,0.0,0.1,0.0,0.19999999999708962,60.0,8.0,-216.0,6.3,-189.0,99678.59999999999,109934.0,150324.2,162534.5,3.0,68.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,2,green,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
63660252673.0,32.0,533.7,0.0,68.0,38.0,35.0,534.0,-7.0,56208.3,2018-07-28 11:31:13,2018.0,7.0,28.0,11.0,31.0,13.0,10.0,0.0,0.0,0.0,0.3000000000029104,70.0,4.0,-80.0,0.4,0.0,0.0,-3738.0,150324.2,160665.5,3.0,68.0,0.0,0.375,0.25,0.375,1,black,0.625,0.25,0.125,0.0
63660252683.0,23.0,534.1,0.0,68.0,38.0,35.0,538.0,-87.0,56208.3,2018-07-28 11:31:23,2018.0,7.0,28.0,11.0,31.0,23.0,10.0,-1.0,0.1,1.0,0.3000000000029104,80.0,-13.0,288.0,-8.4,183.0,0.0,-46806.0,150324.2,137262.5,3.0,68.0,0.0,0.4444444444444444,0.2222222222222222,0.3333333333333333,3,orange,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111
63660252693.0,45.0,525.7,183.0,67.0,38.0,35.0,525.0,201.0,56208.4,2018-07-28 11:31:33,2018.0,7.0,28.0,11.0,31.0,33.0,10.0,0.0,0.1,1.0,0.4000000000014552,90.0,4.0,-87.0,6.7,-188.0,96203.1,105525.0,246527.30000000002,242787.5,3.0,68.0,0.0,0.4,0.2,0.4,2,green,0.5,0.2,0.2,0.1
