210311,0,217.002,0.0,0.0,0,0,-0.35
210314,3.0,217.67,23.045647,23.055326,7.685109,2.561703,-37.8623
210316,5.0,218.303,5.574398,5.610223,2.805111,-2.439999,1.90126
210322,11.0,218.803,17.445586,17.45275,2.908792,0.01728,-1.13776
210325,14.0,219.194,26.939859,26.942696,8.980899,2.024036,-32.98402
210328,17.0,219.516,36.377879,36.379305,12.126435,1.048512,-21.2444
210330,19.0,219.787,28.230606,28.231907,14.115953,0.994759,-24.68075
210333,22.0,220.102,46.615805,46.616869,15.538956,0.474334,-12.53671
210336,25.0,220.544,51.08003,51.081943,17.027314,0.496119,-15.95776
210338,27.0,221.063,33.725724,33.729717,16.864859,-0.081228,-3.38221
210341,30.0,221.595,49.046957,49.049842,16.349947,-0.171637,-1.6657
210343,32.0,222.167,32.074133,32.079234,16.039617,-0.155165,-2.12424
210346,35.0,222.791,47.74256,47.746638,15.915546,-0.041357,-2.58755
210349,38.0,223.447,46.088047,46.092715,15.364238,-0.183769,-0.98591
210352,41.0,224.125,44.212242,44.21744,14.739147,-0.208364,-0.37572
210354,43.0,224.834,26.778232,26.787616,13.393808,-0.67267,3.13422
210357,46.0,225.62,36.690454,36.698872,12.232957,-0.38695,2.00872
210400,49.0,226.52,33.394847,33.406972,11.135657,-0.365767,1.35612
210402,51.0,227.448,20.972472,20.992993,10.496497,-0.31958,0.01152
210405,54.0,228.301,29.944272,29.956419,9.985473,-0.170341,0.00567
210407,56.0,228.997,13.566989,13.58483,6.792415,-1.596529,4.26066
210409,58.0,229.479,6.004786,6.0241,3.01205,-1.890183,1.6963
210410,59.0,229.748,0.0,0.269,0.0,-3.01205,-0.35
210438,87.0,229.851,0.0,0.103,0.0,0.0,-0.35
210446,95.0,229.928,19.637653,19.637804,2.454726,0.306841,-1.22768
210448,97.0,230.155,20.728789,20.730032,10.365016,3.955145,-73.63821
210451,100.0,230.496,40.299115,40.300557,13.433519,1.022834,-23.53366
210453,102.0,234.762,32.302403,32.582878,16.291439,1.42896,-78.03233
210456,105.0,246.67,50.753831,52.132061,17.377354,0.361972,-80.45352
210502,111.0,274.66,107.724829,111.301747,18.550291,0.19549,-88.71206
210505,114.0,282.168,51.374837,51.920554,17.306851,-0.41448,-29.74496
210507,116.0,285.769,35.083205,35.267527,17.633764,0.163456,-35.68973
210510,119.0,287.243,54.550246,54.570157,18.190052,0.185429,-13.53318
210512,121.0,287.704,38.2603,38.263077,19.131539,0.470743,-19.71033
210515,124.0,287.836,57.629446,57.629597,19.209866,0.026109,-5.87098
210518,127.0,288.142,56.522249,56.523078,18.841026,-0.122947,-4.20742
210521,130.0,288.867,53.459215,53.464131,17.821377,-0.339883,-1.75848
210523,132.0,290.0,31.781247,31.801437,15.900718,-0.960329,3.42742
210526,135.0,291.437,40.081175,40.106927,13.368976,-0.843914,3.71687
210529,138.0,292.982,27.856875,27.899687,9.299896,-1.35636,4.60433
210531,140.0,294.36,13.593713,13.663378,6.831689,-1.234104,1.14681
210533,142.0,295.451,9.564903,9.626923,4.813462,-1.009113,-0.2174
210535,144.0,296.256,6.326731,6.377738,3.188869,-0.812297,-1.95145
210537,146.0,296.738,0.0,0.482,0.0,-1.594435,-0.35
210605,174.0,296.904,0.0,0.166,0.0,0.0,-0.35
210619,188.0,296.898,19.114652,19.114653,1.365332,0.097524,-0.31066
210621,190.0,296.858,16.507358,16.507406,8.253703,3.444185,-54.21367
210623,192.0,296.835,21.738699,21.738711,10.869356,1.307827,-29.56523
210625,194.0,296.877,25.071223,25.071258,12.535629,0.833137,-15.66318
210628,197.0,297.202,43.332267,43.333486,14.444495,0.636289,-15.49476
210630,199.0,298.04,30.950551,30.961894,15.480947,0.518226,-19.32107
210632,201.0,299.242,32.883374,32.905335,16.452668,0.48586,-22.96252
210635,204.0,300.445,51.940056,51.953985,17.317995,0.288442,-14.38237
210638,207.0,301.475,52.559937,52.570028,17.523343,0.068449,-6.5586
210640,209.0,302.273,35.200783,35.209827,17.604914,0.040786,-6.72194
210642,211.0,302.768,35.03847,35.041967,17.520983,-0.041965,-4.34747
210645,214.0,302.963,51.389022,51.389392,17.129797,-0.130395,-2.1576
210647,216.0,302.969,33.703205,33.703206,16.851603,-0.139097,-1.48636
210650,219.0,302.838,49.526522,49.526695,16.508898,-0.114235,-1.14917
210652,221.0,302.427,30.512378,30.515146,15.257573,-0.625662,4.99174
210655,224.0,301.687,44.71168,44.717803,14.905934,-0.117213,1.27952
210658,227.0,300.753,44.213096,44.22296,14.740987,-0.054982,1.24829
210701,230.0,299.773,46.903022,46.913259,15.637753,0.298922,-2.39154
210703,232.0,298.9,33.592708,33.60405,16.802025,0.582136,-21.61215
210706,235.0,298.109,52.173858,52.179854,17.393285,0.197087,-3.75088
210708,237.0,297.19,35.640396,35.652242,17.826121,0.216418,-3.40843
210711,240.0,296.205,54.165033,54.173989,18.057996,0.077292,-3.02848
210713,242.0,295.323,36.319026,36.329734,18.164867,0.053436,-2.31986
210716,245.0,294.511,54.112932,54.119024,18.039675,-0.041731,-2.15096
210718,247.0,293.751,36.051623,36.059633,18.029816,-0.004929,-1.91868
210720,249.0,293.178,35.249339,35.253996,17.626998,-0.201409,-0.10019
210722,251.0,292.888,31.735048,31.736373,15.868186,-0.879406,6.52325
210725,254.0,292.804,45.468486,45.468563,15.156188,-0.237333,0.91429
210728,257.0,292.784,39.930296,39.930301,13.3101,-0.615363,4.66089
210731,260.0,292.729,29.261972,29.262023,9.754008,-1.185364,6.92184
210733,262.0,292.61,10.442203,10.442881,5.221441,-2.266284,6.80923
210735,264.0,292.468,0.0,0.142,0.0,-2.610721,-0.35
210750,279.0,292.28,21.509132,21.509953,1.433997,0.0956,-0.24298
210752,281.0,291.933,14.78324,14.787312,7.393656,2.97983,-39.5264
210755,284.0,291.464,31.129968,31.133501,10.377834,0.994726,-19.68269
210758,287.0,290.903,38.889452,38.893498,12.964499,0.862222,-22.51201
210800,289.0,290.174,29.244979,29.254064,14.627032,0.831266,-23.48741
210802,291.0,289.376,32.080245,32.090169,16.045085,0.709027,-23.80021
210804,293.0,288.745,33.214375,33.220368,16.610184,0.28255,-3.36458
210807,296.0,288.375,48.88202,48.88342,16.294473,-0.105237,-0.61234
210810,299.0,288.234,46.902368,46.90258,15.634193,-0.220093,0.52054
210812,301.0,288.215,30.934752,30.934758,15.467379,-0.083407,-0.69724
210814,303.0,288.218,31.170034,31.170034,15.585017,0.058819,-2.05285
210816,305.0,288.206,30.717106,30.717108,15.358554,-0.113232,-0.37912
210818,307.0,288.159,30.691177,30.691213,15.345606,-0.006474,-1.16281
210821,310.0,288.074,47.558735,47.558811,15.852937,0.16911,-3.08803
210824,313.0,287.965,47.881238,47.881362,15.960454,0.035839,-2.00158
210827,316.0,287.834,48.425789,48.425966,16.141989,0.060512,-2.34929
210830,319.0,287.664,49.281923,49.282216,16.427405,0.095139,-2.86744
210833,322.0,287.445,52.652909,52.653364,17.551121,0.374572,-23.73316
210835,324.0,287.153,38.02977,38.030891,19.015445,0.732162,-38.93258
210838,327.0,286.81,58.586999,58.588004,19.529335,0.171297,-6.96627
210841,330.0,286.51,60.858574,60.859313,20.286438,0.252368,-8.98169
210844,333.0,286.325,60.829435,60.829717,20.276572,-0.003289,-6.36445
210846,335.0,286.205,39.18953,39.189714,19.594857,-0.340858,-1.91049
210848,337.0,286.085,37.076468,37.076662,18.538331,-0.528263,1.05715
210851,340.0,285.988,53.081924,53.082012,17.694004,-0.281442,-0.74767
210854,343.0,285.949,49.590203,49.590218,16.530073,-0.387977,1.11976
210856,345.0,286.015,31.047059,31.047129,15.523565,-0.503254,2.55928
210859,348.0,286.206,43.500012,43.500431,14.500144,-0.34114,1.68511
210901,350.0,286.406,27.999131,27.999845,13.999922,-0.250111,1.08278
210904,353.0,286.505,37.878078,37.878207,12.626069,-0.457951,3.56909
210906,355.0,286.523,17.235278,17.235288,8.617644,-2.004212,9.73426
210908,357.0,286.508,14.883276,14.883284,7.441642,-0.588001,2.7129
210911,360.0,286.492,17.257755,17.257762,5.752587,-0.563018,1.91832
210914,363.0,286.484,13.357182,13.357185,4.452395,-0.433397,1.07664
210917,366.0,286.499,10.416812,10.416823,3.472274,-0.326707,0.52042
210919,368.0,286.545,0.0,0.046,0.0,-1.736137,-0.35
210948,397.0,286.591,0.0,0.046,0.0,0.0,-0.35
210956,405.0,286.613,22.291047,22.291058,2.786382,0.348298,-1.40815
210958,407.0,286.562,19.693764,19.69383,9.846915,3.530266,-66.26681
211000,409.0,286.411,23.292913,23.293402,11.646701,0.899893,-21.98422
211003,412.0,285.899,36.017674,36.021313,12.007104,0.120134,1.08126
211005,414.0,284.765,26.866243,26.890165,13.445083,0.71899,-13.61763
211008,417.0,283.355,40.117835,40.142605,13.380868,-0.021405,2.79656
