165155,0,79.45,0.0,0.0,0,0,-0.35
165209,14.0,79.45,160.343084,160.343084,11.453077,0.818077,-23.06591
165215,20.0,77.04,30.46741,30.562578,5.093763,-1.059886,5.56321
165217,22.0,76.56,6.004526,6.023681,3.011841,-1.040961,3.117
165218,23.0,76.08,0.0,0.48,0.0,-3.011841,-0.35
165222,27.0,75.12,47.381869,47.391594,11.847898,2.961974,-69.12126
165223,28.0,74.64,11.585462,11.595401,11.595401,-0.252497,5.42099
165224,29.0,74.64,12.463322,12.463322,12.463322,0.867921,-26.72002
165225,30.0,74.64,13.039073,13.039073,13.039073,0.575751,-21.01958
165226,31.0,74.64,13.628703,13.628703,13.628703,0.58963,-22.9231
165227,32.0,74.64,14.129938,14.129938,14.129938,0.501235,-21.8361
165228,33.0,74.64,14.489891,14.489891,14.489891,0.359953,-18.7638
165229,34.0,74.16,14.307315,14.315364,14.315364,-0.174527,3.9446
165230,35.0,74.16,14.624535,14.624535,14.624535,0.309171,-17.62841
165231,36.0,74.16,14.761007,14.761007,14.761007,0.136472,-1.76195
165232,37.0,73.68,13.728488,13.736877,13.736877,-1.02413,11.09053
165233,38.0,73.2,14.799653,14.807435,14.807435,1.070558,-30.92694
165234,39.0,73.2,14.689081,14.689081,14.689081,-0.118354,0.48166
165235,40.0,72.72,15.668324,15.675674,15.675674,0.986593,-31.72872
165248,53.0,66.95,196.828444,196.912999,15.147154,-0.040655,2.01577
165300,65.0,65.51,148.654195,148.661169,12.388431,-0.229894,3.28239
165314,79.0,65.51,139.38206,139.38206,9.955861,-0.173755,1.7168
165324,89.0,66.47,118.876675,118.880552,11.888055,0.193219,-2.11049
165338,103.0,67.91,200.024623,200.029806,14.287843,0.171413,-2.71063
165348,113.0,67.91,94.867485,94.867485,9.486748,-0.480109,3.29722
165358,123.0,67.91,0.0,0.0,0.0,-0.948675,-0.35
165415,140.0,67.43,32.666584,32.67011,1.921771,0.113045,-0.1487
165423,148.0,66.95,102.965923,102.967041,12.87088,1.368639,-39.45361
165434,159.0,67.43,187.358697,187.359312,17.032665,0.378344,-10.16346
165452,177.0,69.83,313.345735,313.354926,17.408607,0.020886,-3.8805
165509,194.0,71.76,303.254386,303.260527,17.838855,0.025309,-4.25608
165527,212.0,73.68,319.058199,319.063976,17.725776,-0.006282,-3.77211
165543,228.0,75.6,276.026905,276.033582,17.252099,-0.029605,-3.13983
165601,246.0,77.04,297.553766,297.557251,16.530958,-0.040063,-2.13736
165621,266.0,78.97,332.918771,332.924365,16.646218,0.005763,-2.78072
165631,276.0,80.41,134.451193,134.458904,13.44589,-0.320033,2.00832
165639,284.0,81.37,75.780486,75.786566,9.473321,-0.496571,2.69545
165646,291.0,82.33,14.152945,14.185466,2.026495,-1.063832,0.29855
165716,321.0,82.33,26.190291,26.190291,0.87301,-0.03845,-0.25533
165725,330.0,82.33,91.598271,91.598271,10.177586,1.033842,-24.64877
165736,341.0,82.81,152.294453,152.29521,13.845019,0.333403,-5.7368
165751,356.0,82.81,200.20115,200.20115,13.346743,-0.033218,0.64231
165800,365.0,76.56,133.692278,133.838289,14.870921,0.169353,1.83511
165806,371.0,73.2,30.634777,30.818487,5.136415,-1.622418,8.18593
165814,379.0,72.24,35.077989,35.091123,4.38639,-0.093753,0.97066
165826,391.0,73.68,105.245468,105.255318,8.771277,0.365407,-5.94727
165832,397.0,73.68,23.890316,23.890316,3.981719,-0.79826,1.85921
165841,406.0,73.68,29.350904,29.350904,3.261212,-0.080056,0.08943
165850,415.0,72.72,99.387812,99.392448,11.043605,0.86471,-21.14221
165902,427.0,70.31,158.630343,158.648649,13.220721,0.181426,0.2117
165911,436.0,68.39,65.089109,65.117421,7.235269,-0.66505,4.37736
165916,441.0,67.43,40.066829,40.078328,8.015666,0.156079,0.81297
165917,442.0,67.43,9.82183,9.82183,9.82183,1.806164,-38.62869
165931,456.0,67.43,160.345266,160.345266,11.453233,0.116529,0.1633
