132219.948,0,45.0698,0.0,0.0,0,0,-0.35
132224.949,5.00100000000384,48.024139,68.623037,68.686602,13.734573,2.746365,-67.69811
132227.944,7.99600000000646,48.645454,41.325928,41.330598,13.799866,0.021801,-1.49816
132229.949,10.0010000000038,48.962027,27.420572,27.4224,13.677007,-0.061276,-0.62753
132232.947,12.9990000000034,49.287579,41.437066,41.438345,13.821996,0.048362,-1.22495
132234.949,15.0010000000038,49.64318,28.778527,28.780724,14.375986,0.276718,-6.91259
132237.951,18.0030000000042,49.89429,45.050217,45.050917,15.006968,0.210187,-4.40506
132239.958,20.010000000002,49.983198,30.659866,30.659995,15.27653,0.134311,-2.76683
132242.949,23.0010000000038,49.978507,42.532552,42.532552,14.220178,-0.353177,1.72871
132244.950,25.0020000000004,49.945609,27.887402,27.887421,13.936742,-0.141647,0.54979
132247.933,27.9850000000006,49.86857,44.992223,44.992289,15.082899,0.38423,-16.59944
132250.947,30.9990000000034,49.683404,46.669782,46.670149,15.484456,0.133231,-2.45998
132253.942,33.9940000000061,49.430477,43.694467,43.695199,14.589382,-0.298856,1.50723
132256.943,36.9950000000026,49.230896,42.775612,42.776078,14.253941,-0.111776,0.36028
132259.938,39.9900000000052,49.108266,45.827406,45.827571,15.301359,0.349722,-15.97142
132301.950,42.0020000000004,48.942649,30.871438,30.871882,15.343878,0.021133,-1.39913
132304.931,44.9830000000002,48.67398,43.4453,43.446131,14.574348,-0.258145,1.25889
132306.939,46.9910000000018,48.412834,28.708852,28.71004,14.297829,-0.137709,0.80622
132309.937,49.9890000000014,48.265473,45.155692,45.155932,15.062019,0.2549,-13.0382
132312.943,52.9950000000026,48.214733,44.073726,44.073755,14.661928,-0.133097,-0.02869
132315.943,55.9950000000026,48.214061,41.480333,41.480333,13.826778,-0.278383,1.4564
132318.939,58.9910000000018,48.238508,37.584898,37.584906,12.545029,-0.42782,3.00611
132321.939,61.9910000000018,48.351068,24.41187,24.41213,8.137377,-1.469217,5.85316
132324.932,64.984000000004,48.606433,18.416739,18.418509,6.153862,-0.662718,1.6682
132326.938,66.9900000000052,48.894839,13.214433,13.21758,6.589023,0.21693,-3.26982
132328.947,68.9990000000034,49.068052,14.805761,14.806774,7.370221,0.388849,-4.45222
132331.945,71.997000000003,49.11613,20.459013,20.459069,6.824239,-0.182115,0.68829
132334.936,74.9880000000048,49.102929,14.35713,14.357136,4.800112,-0.676739,1.58368
132336.954,77.0060000000012,49.076645,0.0,0.026284,0.0,-2.378648,-0.35
132406.000,106.052000000003,49.052081,0.0,0.024564,0.0,0.0,-0.35
132424.939,124.991000000002,49.03171,19.871918,19.871929,1.04926,0.055402,-0.29853
132426.952,127.004000000001,49.023391,16.469609,16.469611,8.181625,3.543152,-49.26702
132429.951,130.003000000004,49.136311,34.605981,34.606166,11.539235,1.119577,-18.52995
132432.932,132.984000000004,49.998059,28.630459,28.643425,9.608663,-0.647626,2.05207
132434.948,135.0,52.024154,17.383171,17.500849,8.680976,-0.460162,-7.52857
132436.950,137.002,54.483638,24.237176,24.361646,12.168654,1.742097,-50.55967
